 Length,Indentation,Comments,Non-Dic,Keywords,Separators,Operators,Number of words,StopWords,Stop Word Ratio,Score,STD StopWord,STD Score ,
2,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
100,0.333333333,0,0,1,0,0,16,6,0.06,1.67E-04,0.443800939,-0.353883591, text
12,0,0,1,0,0,0,1,0,0,0.014583333,-0.560372074,0.200377053, text
43,0.5,0,0,1,0,0,7,3,0.069767442,5.81E-04,0.607270965,-0.337939004, text
10,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
90,0.5,0,0,1,0,0,16,6,0.066666667,2.78E-04,0.555375718,-0.349611832, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
35,0,0,0,1,0,0,8,6,0.171428571,0,2.308693679,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
13,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
240,0.2,0,0,1,0,0,46,27,0.1125,4.17E-05,1.322452326,-0.358689319, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
1,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
19,0,0,0,0,0,0,2,0,0,0,-0.560372074,-0.360291228, text
184,0,0,0,0,0,0,31,18,0.097826087,0,1.076866535,-0.360291228, text
10,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
5,0.5,0,0,0,0,0,1,1,0.2,0.005,2.786871304,-0.168062103, text
7,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
87,0.5,0,0,0,0,0,12,6,0.068965517,2.87E-04,0.59384978,-0.349243577, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
20,1,0,0,0,0,0,3,2,0.1,0.0025,1.113249615,-0.264176666, text
4,0,0,0,0,2,0,1,0,0,0.1125,-0.560372074,3.964864087, text
3,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,2,0,1,0,0,0.1125,-0.560372074,3.964864087, text
6,0,0,0,0,0,0,1,1,0.166666667,0,2.228997408,-0.360291228, text
4,0,0,0,0,2,0,1,0,0,0.1125,-0.560372074,3.964864087, text
51,0,0,0,0,0,0,9,6,0.117647059,0,1.408594619,-0.360291228, text
4,0,0,0,0,2,0,1,0,0,0.1125,-0.560372074,3.964864087, text
45,0,0,0,0,0,0,8,5,0.111111111,0,1.29920758,-0.360291228, text
30,0,0,1,0,0,0,1,0,0,0.005833333,-0.560372074,-0.136023916, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
103,0,0,0,0,0,0,18,10,0.097087379,0,1.064503352,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
68,0,0,0,0,0,1,12,8,0.117647059,0.004411765,1.408594619,-0.190677294, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
69,0,0,1,0,15,5,7,0,0,0.073188406,-0.560372074,2.453497415, code
226,0,0,0,2,0,0,35,18,0.079646018,0,0.772600952,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
110,0,0,0,1,0,0,18,8,0.072727273,0,0.656807336,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
129,0.333333333,0,0,1,0,0,23,13,0.100775194,1.29E-04,1.126223426,-0.355324067, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
96,0.333333333,0,0,5,15,7,14,0,0,0.057204861,-0.560372074,1.838996853, code
56,0,0,0,1,0,1,9,4,0.071428571,0.005357143,0.635071989,-0.154331451, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
122,0,0,1,1,0,1,20,8,0.06557377,0.003893443,0.537084771,-0.210604614, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
9,0,0,0,0,0,0,1,1,0.111111111,0,1.29920758,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
116,0.5,0,0,2,0,0,23,15,0.129310345,2.16E-04,1.603793903,-0.35200549, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
241,1,0,0,2,0,1,41,19,0.078838174,0.001452282,0.75908071,-0.304457042, text
6,0.666666667,0,0,0,0,0,0,0,0,0.005555556,-0.560372074,-0.146703311, text
106,0.333333333,0,0,5,14,6,16,0,0,0.046855346,-0.560372074,1.441101202, code
6,0.666666667,0,0,0,0,0,0,0,0,0.005555556,-0.560372074,-0.146703311, text
60,0,0,0,1,2,3,12,5,0.083333333,0.0225,0.834312667,0.504739835, text
6,0.666666667,0,0,0,0,0,0,0,0,0.005555556,-0.560372074,-0.146703311, text
9,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
227,0,0,2,2,0,0,38,17,0.074889868,0.00154185,0.693000997,-0.301013524, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
64,0,0,0,1,0,1,13,7,0.109375,0.0046875,1.270151648,-0.180076423, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
85,0,0,0,7,15,3,12,0,0,0.050294118,-0.560372074,1.573307619, code
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
138,0,0,0,0,0,1,24,12,0.086956522,0.002173913,0.894951134,-0.276713348, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
85,0,0,7,2,10,2,11,0,0,0.047941176,-0.560372074,1.482846854, code
6,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
15,0,0,0,0,0,0,2,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
142,0,0,0,0,0,0,24,11,0.077464789,0,0.736095431,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
1,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
250,0,0,1,4,0,0,43,20,0.08,7.00E-04,0.778525277,-0.333379151, text
13,0,0,1,0,0,0,3,0,0,0.013461538,-0.560372074,0.157248724, text
3,0.5,0,0,0,0,0,0,0,0,0.008333333,-0.560372074,-0.039909353, text
7,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
7,0.5,0,0,0,0,0,1,1,0.142857143,0.003571429,1.830516053,-0.22298471, text
14,0,0,1,0,0,0,3,0,0,0.0125,-0.560372074,0.120281585, text
1,1,0,0,0,0,0,0,0,0,0.05,-0.560372074,1.562000023, text
15,0,0,0,0,0,0,2,0,0,0,-0.560372074,-0.360291228, text
225,0,0,0,2,0,0,36,15,0.066666667,0,0.555375718,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
58,0,0,0,2,0,0,12,6,0.103448276,0,1.170960708,-0.360291228, text
6,0,0,1,0,0,0,1,0,0,0.029166667,-0.560372074,0.761045335, text
25,0,0,0,0,0,0,4,2,0.08,0,0.778525277,-0.360291228, text
6,0,0,1,0,0,0,1,0,0,0.029166667,-0.560372074,0.761045335, text
78,0.333333333,0,0,0,1,0,14,8,0.102564103,0.003098291,1.156162992,-0.24117489, text
6,0,0,1,0,0,0,1,0,0,0.029166667,-0.560372074,0.761045335, text
136,0.333333333,0,0,1,0,0,22,10,0.073529412,1.23E-04,0.670232109,-0.35557973, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
729,3.2,5,12,19,57,21,86,11,0.015089163,0.031049383,-0.307836566,0.833427907, code
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
18,0,0,0,0,0,0,3,2,0.111111111,0,1.29920758,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
180,0.333333333,0,0,3,0,0,33,15,0.083333333,9.26E-05,0.834312667,-0.35673143, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
22,0,0,0,0,0,0,3,1,0.045454545,0,0.200365057,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
210,0.333333333,0,0,1,0,1,40,22,0.104761905,0.001507937,1.192945886,-0.302317365, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
225,0,0,0,2,0,1,43,30,0.133333333,0.001333333,1.671123511,-0.309030128, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,1,0,0,0,1,0,0,0.058333333,-0.560372074,1.882381898, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
261,0,0,0,2,20,0,46,24,0.091954023,0.017241379,0.978590399,0.302567824, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
73,0,0,0,0,0,1,15,10,0.136986301,0.004109589,1.732260377,-0.202294687, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
7,0,0,0,0,4,0,1,0,0,0.128571429,-0.560372074,4.582743418, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
61,0,0,0,0,0,0,7,2,0.032786885,0,-0.011643652,-0.360291228, text
